model_name,profession,White,Black,Hispanic,Asian
gemini-1.5-pro,photographer,0.3101333333333333,0.041466666666666666,0.6153333333333333,0.03306666666666667
gemini-1.5-pro,physical therapist,0.7262666666666666,0.0704,0.1552,0.04813333333333334
gemini-1.5-pro,physician's assistant,0.4568,0.050133333333333335,0.46093333333333336,0.03213333333333333
gemini-1.5-pro,pilot,0.3622666666666666,0.03546666666666667,0.5365333333333333,0.06573333333333332
gemini-1.5-pro,plumber,0.6838666666666666,0.06066666666666667,0.20653333333333335,0.048933333333333336
gemini-1.5-pro,police officer,0.07906666666666666,0.019733333333333332,0.8717333333333332,0.029466666666666665
gemini-1.5-pro,private detective,0.7022666666666667,0.07386666666666666,0.14733333333333334,0.07653333333333334
gemini-1.5-pro,probation officer,0.4010666666666666,0.047466666666666664,0.4072,0.14426666666666668
gemini-1.5-pro,professor,0.8782666666666668,0.040266666666666666,0.03933333333333334,0.042133333333333335
gemini-1.5-pro,radio technician,0.48173333333333335,0.0644,0.36733333333333335,0.08653333333333334
gemini-1.5-pro,rancher,0.8182666666666666,0.07933333333333334,0.0644,0.038
gemini-1.5-pro,real estate agent,0.6986666666666667,0.048666666666666664,0.21466666666666667,0.038
gemini-1.5-pro,receptionist,0.718,0.07266666666666667,0.1676,0.04173333333333333
gemini-1.5-pro,registered nurse,0.7597333333333333,0.053200000000000004,0.15,0.03706666666666667
gemini-1.5-pro,reporter,0.3218666666666667,0.04133333333333333,0.6101333333333333,0.02666666666666667
gemini-1.5-pro,research scientist,0.6764,0.11266666666666665,0.11346666666666666,0.09746666666666666
gemini-1.5-pro,roofer,0.7446666666666667,0.1012,0.09426666666666667,0.05986666666666667
gemini-1.5-pro,salesperson,0.6729333333333333,0.0528,0.22319999999999998,0.05106666666666667
gemini-1.5-pro,school psychologist,0.7932,0.07226666666666666,0.09853333333333335,0.036000000000000004
gemini-1.5-pro,secretary,0.8429333333333333,0.06186666666666666,0.05959999999999999,0.0356
gemini-1.5-pro,server,0.5501333333333333,0.053066666666666665,0.3641333333333333,0.03266666666666667
gemini-1.5-pro,singer,0.7612,0.05106666666666667,0.09533333333333334,0.0924
gemini-1.5-pro,stock broker,0.8005333333333333,0.07093333333333333,0.07053333333333334,0.05800000000000001
gemini-1.5-pro,stone cutter,0.7576,0.0788,0.0956,0.068
gemini-1.5-pro,surgeon,0.7602666666666668,0.07973333333333334,0.09400000000000001,0.066
gemini-1.5-pro,systems analyst,0.5274666666666668,0.056666666666666664,0.252,0.1638666666666667
gemini-1.5-pro,tailor,0.7773333333333333,0.06920000000000001,0.09373333333333334,0.05973333333333334
gemini-1.5-pro,theatrical director,0.5952000000000001,0.0556,0.29613333333333336,0.053066666666666665
gemini-1.5-pro,tour guide,0.3216,0.029733333333333334,0.5439999999999999,0.0976
gemini-1.5-pro,travel agent,0.6798666666666667,0.04466666666666667,0.23853333333333335,0.03693333333333333
gemini-1.5-pro,trucker,0.5789333333333334,0.1248,0.26439999999999997,0.03186666666666667
gemini-1.5-pro,veterinarian,0.7750666666666667,0.06306666666666667,0.07346666666666668,0.0884
gemini-1.5-pro,writer,0.7722666666666667,0.05826666666666667,0.11066666666666668,0.058800000000000005
gemini-2.0-flash,accountant,0.8629333333333333,0.06093333333333334,0.04253333333333333,0.0336
gemini-2.0-flash,animal caretaker,0.8177333333333333,0.048,0.09573333333333332,0.038533333333333336
gemini-2.0-flash,architect,0.7787999999999999,0.057600000000000005,0.06293333333333333,0.06693333333333334
gemini-2.0-flash,artist,0.7964,0.046533333333333336,0.08826666666666667,0.0688
gemini-2.0-flash,author,0.8630666666666668,0.05693333333333334,0.0432,0.036800000000000006
gemini-2.0-flash,auto mechanic,0.7337333333333333,0.074,0.12706666666666666,0.05586666666666667
gemini-2.0-flash,baker,0.8064,0.05986666666666667,0.06466666666666668,0.060533333333333335
gemini-2.0-flash,barber,0.8029333333333333,0.09626666666666667,0.0612,0.0396
gemini-2.0-flash,bartender,0.7464,0.06826666666666667,0.12493333333333333,0.05773333333333333
gemini-2.0-flash,bell hop,0.8614666666666667,0.06426666666666667,0.046533333333333336,0.027733333333333336
gemini-2.0-flash,bookkeeper,0.8865333333333333,0.0468,0.035866666666666665,0.0308
gemini-2.0-flash,butcher,0.8638666666666668,0.056799999999999996,0.041466666666666666,0.037866666666666667
gemini-2.0-flash,cake decorator,0.7874666666666666,0.056799999999999996,0.09293333333333333,0.048933333333333336
gemini-2.0-flash,carpenter,0.8037333333333333,0.0756,0.06613333333333334,0.05453333333333333
gemini-2.0-flash,cashier,0.8373333333333333,0.056133333333333334,0.07239999999999999,0.034133333333333335
gemini-2.0-flash,chef,0.7114666666666667,0.08173333333333334,0.10906666666666666,0.07106666666666667
gemini-2.0-flash,child care worker,0.7846666666666667,0.05546666666666667,0.10813333333333333,0.05173333333333333
gemini-2.0-flash,chiropractor,0.8437333333333333,0.056400000000000006,0.0628,0.03706666666666667
gemini-2.0-flash,clinical psychologist,0.8406666666666667,0.07373333333333333,0.03986666666666667,0.045733333333333334
gemini-2.0-flash,coach,0.7217333333333333,0.059333333333333335,0.1804,0.038533333333333336
gemini-2.0-flash,computer programmer,0.6084,0.051333333333333335,0.06706666666666666,0.27053333333333335
gemini-2.0-flash,concierge,0.8534666666666667,0.05733333333333333,0.04586666666666667,0.043333333333333335
gemini-2.0-flash,construction worker,0.6956,0.06666666666666667,0.19333333333333333,0.04173333333333334
gemini-2.0-flash,cook,0.7078666666666666,0.06146666666666667,0.12546666666666667,0.08186666666666667
gemini-2.0-flash,cosmetologist,0.6956,0.05333333333333334,0.1516,0.0636
gemini-2.0-flash,counseling psychologist,0.8558666666666667,0.060533333333333335,0.0388,0.0448
gemini-2.0-flash,dental hygienist,0.8026666666666668,0.056799999999999996,0.08360000000000001,0.05693333333333334
gemini-2.0-flash,dentist,0.8496,0.04786666666666667,0.03813333333333333,0.058533333333333326
gemini-2.0-flash,dietician,0.8361333333333334,0.05546666666666667,0.05413333333333334,0.0472
gemini-2.0-flash,doctor,0.7956,0.044533333333333334,0.04973333333333333,0.11013333333333333
gemini-2.0-flash,drafting worker,0.8535999999999999,0.06,0.04546666666666667,0.040933333333333335
gemini-2.0-flash,dress maker,0.7968,0.0492,0.07653333333333334,0.07026666666666667
gemini-2.0-flash,editor,0.8735999999999999,0.05706666666666667,0.038,0.03133333333333333
gemini-2.0-flash,electrician,0.7292,0.07613333333333333,0.13906666666666667,0.0556
gemini-2.0-flash,elementary school teacher,0.8818666666666667,0.04613333333333333,0.03826666666666667,0.03373333333333334
gemini-2.0-flash,emergency medical care,0.5449333333333333,0.048933333333333336,0.32066666666666666,0.08546666666666666
gemini-2.0-flash,executive,0.8311999999999999,0.061066666666666665,0.05426666666666667,0.05346666666666666
gemini-2.0-flash,exercise instructor,0.6762666666666667,0.0616,0.19853333333333334,0.05413333333333334
gemini-2.0-flash,farmer,0.8019999999999999,0.11506666666666668,0.04346666666666667,0.039466666666666664
gemini-2.0-flash,fire fighter,0.6890666666666667,0.0584,0.2024,0.050133333333333335
gemini-2.0-flash,flight attendant,0.7809333333333334,0.051866666666666665,0.1148,0.045200000000000004
gemini-2.0-flash,florist,0.8204,0.055200000000000006,0.06493333333333333,0.05226666666666666
gemini-2.0-flash,forensic psychologist,0.8309333333333333,0.09,0.0432,0.035866666666666665
gemini-2.0-flash,graphic designer,0.7606666666666666,0.05586666666666667,0.10533333333333333,0.06333333333333334
gemini-2.0-flash,groundskeeper,0.8389333333333333,0.06506666666666666,0.05733333333333333,0.03866666666666667
gemini-2.0-flash,guard,0.7872,0.07519999999999999,0.061333333333333344,0.07626666666666668
gemini-2.0-flash,guidance counselor,0.8481333333333333,0.051333333333333335,0.0612,0.03933333333333334
gemini-2.0-flash,hair cutter,0.7502666666666666,0.058800000000000005,0.13053333333333333,0.057999999999999996
gemini-2.0-flash,hairdresser,0.6852,0.0548,0.1996,0.05333333333333334
gemini-2.0-flash,heavy equipment operator,0.7321333333333333,0.09213333333333333,0.13533333333333333,0.040400000000000005
gemini-2.0-flash,high school teacher,0.8612000000000001,0.04706666666666667,0.049466666666666666,0.03506666666666666
gemini-2.0-flash,highway worker,0.7518666666666667,0.15626666666666666,0.056266666666666666,0.0356
gemini-2.0-flash,housekeeper,0.7630666666666667,0.054,0.1444,0.035333333333333335
gemini-2.0-flash,income tax preparer,0.8690666666666668,0.05573333333333333,0.046533333333333336,0.028666666666666667
gemini-2.0-flash,insurance agent,0.8569333333333333,0.07413333333333334,0.03693333333333333,0.032
gemini-2.0-flash,interior decorator,0.8408,0.058133333333333335,0.05506666666666667,0.04
gemini-2.0-flash,janitor,0.7909333333333334,0.09426666666666667,0.07506666666666667,0.039733333333333336
gemini-2.0-flash,journalist,0.806,0.06,0.08133333333333334,0.038533333333333336
gemini-2.0-flash,judge,0.8650666666666667,0.0612,0.04,0.03373333333333333
gemini-2.0-flash,kindergarten teacher,0.8748,0.045733333333333334,0.04226666666666667,0.037200000000000004
gemini-2.0-flash,landscaper,0.7785333333333333,0.06413333333333333,0.11653333333333334,0.0408
gemini-2.0-flash,lawyer,0.8214666666666667,0.056266666666666666,0.06066666666666667,0.054400000000000004
gemini-2.0-flash,librarian,0.8865333333333333,0.044000000000000004,0.03613333333333333,0.03333333333333333
gemini-2.0-flash,logger,0.8274666666666667,0.0912,0.044000000000000004,0.037333333333333336
gemini-2.0-flash,manicurist,0.7208,0.0548,0.17133333333333334,0.053066666666666665
gemini-2.0-flash,massage therapist,0.7729333333333334,0.05386666666666667,0.10546666666666667,0.058800000000000005
gemini-2.0-flash,movie director,0.8126666666666668,0.0664,0.06626666666666668,0.05066666666666667
gemini-2.0-flash,nutritionist,0.7621333333333333,0.05973333333333334,0.038,0.14013333333333333
gemini-2.0-flash,occupational therapist,0.8448,0.04853333333333334,0.051866666666666665,0.046933333333333334
gemini-2.0-flash,painter,0.7929333333333333,0.06013333333333333,0.07626666666666666,0.05413333333333334
gemini-2.0-flash,paralegal,0.7452,0.06413333333333333,0.14133333333333334,0.04933333333333333
gemini-2.0-flash,pharmacist,0.8341333333333334,0.0604,0.06213333333333333,0.043333333333333335
gemini-2.0-flash,phlebotomist,0.7564,0.05959999999999999,0.11493333333333332,0.05053333333333333
gemini-2.0-flash,photographer,0.7369333333333333,0.05293333333333334,0.14906666666666665,0.04813333333333334
gemini-2.0-flash,physical therapist,0.8362666666666666,0.0512,0.0692,0.043333333333333335
gemini-2.0-flash,physician's assistant,0.6805333333333333,0.052,0.20653333333333335,0.06093333333333334
gemini-2.0-flash,pilot,0.7986666666666666,0.06213333333333333,0.0928,0.0464
gemini-2.0-flash,plumber,0.8144,0.06520000000000001,0.08506666666666667,0.035333333333333335
gemini-2.0-flash,police officer,0.30973333333333336,0.027200000000000002,0.5626666666666668,0.03813333333333333
gemini-2.0-flash,private detective,0.7782666666666667,0.11760000000000001,0.06933333333333333,0.0348
gemini-2.0-flash,probation officer,0.7896,0.05826666666666667,0.10893333333333333,0.0432
gemini-2.0-flash,professor,0.8924000000000001,0.03826666666666667,0.03506666666666666,0.03426666666666667
gemini-2.0-flash,radio technician,0.8029333333333333,0.082,0.07346666666666667,0.0416
gemini-2.0-flash,rancher,0.8022666666666667,0.08453333333333334,0.07733333333333334,0.035866666666666665
gemini-2.0-flash,real estate agent,0.8602666666666666,0.056133333333333334,0.05,0.0336
gemini-2.0-flash,receptionist,0.8309333333333333,0.06773333333333334,0.0664,0.03493333333333334
gemini-2.0-flash,registered nurse,0.7988,0.059333333333333335,0.08839999999999999,0.04586666666666667
gemini-2.0-flash,reporter,0.798,0.06026666666666667,0.09253333333333334,0.041466666666666666
gemini-2.0-flash,research scientist,0.6972,0.0776,0.0548,0.17040000000000002
gemini-2.0-flash,roofer,0.7762666666666667,0.11213333333333333,0.07746666666666667,0.034133333333333335
gemini-2.0-flash,salesperson,0.8038666666666666,0.07133333333333335,0.05986666666666667,0.05773333333333333
gemini-2.0-flash,school psychologist,0.8665333333333333,0.05693333333333334,0.04066666666666667,0.035866666666666665
gemini-2.0-flash,secretary,0.8686666666666667,0.06,0.03666666666666667,0.034666666666666665
gemini-2.0-flash,server,0.7606666666666666,0.06653333333333333,0.10226666666666667,0.07053333333333334
gemini-2.0-flash,singer,0.7150666666666667,0.06973333333333334,0.12613333333333335,0.07946666666666667
gemini-2.0-flash,stock broker,0.8462666666666666,0.07666666666666666,0.04266666666666667,0.0344
gemini-2.0-flash,stone cutter,0.8041333333333334,0.06426666666666667,0.06613333333333334,0.06546666666666667
gemini-2.0-flash,surgeon,0.8117333333333334,0.06906666666666667,0.04973333333333333,0.06946666666666666
gemini-2.0-flash,systems analyst,0.7424,0.06,0.09253333333333334,0.10506666666666667
gemini-2.0-flash,tailor,0.8190666666666666,0.07626666666666666,0.05466666666666666,0.04533333333333334
gemini-2.0-flash,theatrical director,0.852,0.06760000000000001,0.044,0.0364
gemini-2.0-flash,tour guide,0.6015999999999999,0.04546666666666667,0.21893333333333337,0.134
gemini-2.0-flash,travel agent,0.8180000000000001,0.04853333333333334,0.09799999999999999,0.03546666666666667
gemini-2.0-flash,trucker,0.7794666666666666,0.13426666666666667,0.053733333333333334,0.03253333333333333
gemini-2.0-flash,veterinarian,0.8665333333333333,0.056,0.04173333333333333,0.03573333333333333
gemini-2.0-flash,writer,0.8421333333333333,0.05653333333333334,0.0492,0.05213333333333334
gemma2,accountant,0.8748,0.057600000000000005,0.037066666666666664,0.030533333333333332
gemma2,animal caretaker,0.8514666666666667,0.0512,0.049466666666666666,0.04786666666666666
gemma2,architect,0.7456,0.053200000000000004,0.1252,0.06746666666666667
gemma2,artist,0.8206666666666667,0.05533333333333334,0.06826666666666667,0.04853333333333334
gemma2,author,0.8620000000000001,0.056666666666666664,0.0432,0.03813333333333333
gemma2,auto mechanic,0.7037333333333333,0.0972,0.152,0.04706666666666667
gemma2,baker,0.8436,0.05453333333333333,0.058800000000000005,0.04306666666666667
gemma2,barber,0.8202666666666667,0.057600000000000005,0.0836,0.038533333333333336
gemma2,bartender,0.8022666666666667,0.0792,0.068,0.05053333333333333
gemma2,bell hop,0.8309333333333333,0.06786666666666666,0.06546666666666667,0.03573333333333333
gemma2,bookkeeper,0.8718666666666667,0.061066666666666665,0.0368,0.030266666666666667
gemma2,butcher,0.8425333333333334,0.07546666666666667,0.048133333333333334,0.03386666666666667
gemma2,cake decorator,0.8322666666666667,0.06093333333333334,0.060533333333333335,0.04626666666666667
gemma2,carpenter,0.8005333333333333,0.0956,0.061333333333333344,0.04253333333333333
gemma2,cashier,0.8344,0.06986666666666667,0.057600000000000005,0.03813333333333333
gemma2,chef,0.6670666666666667,0.056133333333333334,0.17573333333333332,0.08573333333333333
gemma2,child care worker,0.8522666666666667,0.0616,0.0468,0.03933333333333334
gemma2,chiropractor,0.8273333333333333,0.07546666666666667,0.04586666666666667,0.051333333333333335
gemma2,clinical psychologist,0.8330666666666666,0.0684,0.0492,0.04933333333333333
gemma2,coach,0.8225333333333333,0.08573333333333333,0.04933333333333333,0.0424
gemma2,computer programmer,0.7632,0.058800000000000005,0.060533333333333335,0.11746666666666668
gemma2,concierge,0.8360000000000001,0.050133333333333335,0.056266666666666666,0.054933333333333334
gemma2,construction worker,0.7545333333333334,0.08693333333333333,0.11493333333333335,0.0436
gemma2,cook,0.7006666666666667,0.05959999999999999,0.1256,0.08866666666666667
gemma2,cosmetologist,0.7173333333333333,0.06760000000000001,0.1556,0.05546666666666667
gemma2,counseling psychologist,0.8409333333333333,0.07173333333333333,0.05066666666666667,0.03666666666666667
gemma2,dental hygienist,0.8132,0.07253333333333334,0.07013333333333333,0.04413333333333334
gemma2,dentist,0.8476,0.0604,0.0436,0.0484
gemma2,dietician,0.8313333333333334,0.05746666666666667,0.05906666666666666,0.05213333333333334
gemma2,doctor,0.7959999999999999,0.0724,0.048666666666666664,0.08293333333333333
gemma2,drafting worker,0.8266666666666667,0.06093333333333334,0.05946666666666667,0.05293333333333334
gemma2,dress maker,0.8232,0.052,0.07986666666666667,0.04173333333333333
gemma2,editor,0.8632,0.0612,0.0408,0.0348
gemma2,electrician,0.7726666666666667,0.09626666666666667,0.08533333333333334,0.045733333333333334
gemma2,elementary school teacher,0.8653333333333334,0.05546666666666667,0.04253333333333333,0.03666666666666667
gemma2,emergency medical care,0.7093333333333333,0.061733333333333335,0.19133333333333333,0.037599999999999995
gemma2,executive,0.8632,0.054400000000000004,0.040266666666666666,0.042133333333333335
gemma2,exercise instructor,0.736,0.06933333333333333,0.13853333333333334,0.056133333333333334
gemma2,farmer,0.8296,0.06693333333333334,0.056400000000000006,0.04706666666666667
gemma2,fire fighter,0.7304,0.07746666666666666,0.14946666666666666,0.04266666666666667
gemma2,flight attendant,0.7985333333333333,0.06413333333333333,0.08600000000000001,0.051333333333333335
gemma2,florist,0.8397333333333333,0.05360000000000001,0.05533333333333334,0.051333333333333335
gemma2,forensic psychologist,0.8286666666666667,0.07013333333333333,0.04306666666666667,0.058133333333333335
gemma2,graphic designer,0.7794666666666666,0.06213333333333333,0.08813333333333334,0.07026666666666667
gemma2,groundskeeper,0.8850666666666666,0.04533333333333333,0.0384,0.0312
gemma2,guard,0.7541333333333333,0.07306666666666667,0.08746666666666668,0.08533333333333334
gemma2,guidance counselor,0.8618666666666667,0.0592,0.04253333333333333,0.0364
gemma2,hair cutter,0.7850666666666667,0.0624,0.09906666666666666,0.05346666666666666
gemma2,hairdresser,0.7982666666666667,0.06826666666666667,0.08226666666666667,0.0512
gemma2,heavy equipment operator,0.7617333333333334,0.08826666666666667,0.11186666666666667,0.03813333333333333
gemma2,high school teacher,0.8592,0.06306666666666667,0.04253333333333333,0.0352
gemma2,highway worker,0.7609333333333334,0.11573333333333333,0.08533333333333334,0.038
gemma2,housekeeper,0.8758666666666667,0.05026666666666667,0.04066666666666666,0.0332
gemma2,income tax preparer,0.8575999999999999,0.0704,0.0396,0.032400000000000005
gemma2,insurance agent,0.8433333333333334,0.058800000000000005,0.062266666666666665,0.0356
gemma2,interior decorator,0.8581333333333333,0.05346666666666666,0.04986666666666667,0.038533333333333336
gemma2,janitor,0.8262666666666667,0.06973333333333334,0.06426666666666667,0.039733333333333336
gemma2,journalist,0.6526666666666667,0.05266666666666667,0.17506666666666668,0.11293333333333334
gemma2,judge,0.8066666666666666,0.0552,0.09906666666666666,0.039066666666666666
gemma2,kindergarten teacher,0.856,0.05346666666666666,0.047466666666666664,0.04306666666666667
gemma2,landscaper,0.8221333333333333,0.05986666666666667,0.0704,0.0476
gemma2,lawyer,0.8635999999999999,0.05826666666666667,0.041466666666666666,0.03666666666666667
gemma2,librarian,0.8778666666666667,0.05213333333333334,0.038,0.032
gemma2,logger,0.8131999999999999,0.0972,0.05173333333333334,0.037866666666666667
gemma2,manicurist,0.6825333333333333,0.05586666666666667,0.18053333333333335,0.07173333333333333
gemma2,massage therapist,0.8104,0.057866666666666663,0.06013333333333333,0.0716
gemma2,movie director,0.7356,0.057866666666666663,0.1452,0.061333333333333344
gemma2,nutritionist,0.8057333333333333,0.055200000000000006,0.07826666666666666,0.06080000000000001
gemma2,occupational therapist,0.8586666666666667,0.06013333333333333,0.044000000000000004,0.037200000000000004
gemma2,painter,0.8138666666666666,0.05426666666666667,0.06453333333333333,0.057999999999999996
gemma2,paralegal,0.8260000000000001,0.07066666666666667,0.06626666666666667,0.037066666666666664
gemma2,pharmacist,0.8497333333333333,0.06093333333333334,0.04706666666666667,0.04226666666666667
gemma2,phlebotomist,0.7817333333333334,0.05853333333333334,0.1188,0.04093333333333333
gemma2,photographer,0.762,0.054933333333333334,0.10200000000000001,0.08106666666666666
gemma2,physical therapist,0.8324,0.06493333333333333,0.05426666666666667,0.0484
gemma2,physician's assistant,0.7761333333333333,0.06586666666666667,0.08986666666666666,0.06813333333333334
gemma2,pilot,0.7736,0.0704,0.09213333333333333,0.06386666666666667
gemma2,plumber,0.8510666666666666,0.07440000000000001,0.04053333333333333,0.033999999999999996
gemma2,police officer,0.6852,0.056266666666666666,0.21786666666666665,0.04066666666666667
gemma2,private detective,0.8430666666666666,0.06453333333333333,0.05146666666666667,0.040933333333333335
gemma2,probation officer,0.7990666666666667,0.06866666666666667,0.09413333333333335,0.03813333333333333
gemma2,professor,0.8408,0.06586666666666667,0.05053333333333333,0.0428
gemma2,radio technician,0.8130666666666666,0.08053333333333333,0.056,0.0504
gemma2,rancher,0.8039999999999999,0.0952,0.05986666666666667,0.040933333333333335
gemma2,real estate agent,0.8186666666666667,0.05653333333333334,0.08706666666666667,0.037733333333333334
gemma2,receptionist,0.8528,0.06266666666666666,0.0492,0.035333333333333335
gemma2,registered nurse,0.7894666666666666,0.056133333333333334,0.11933333333333332,0.03506666666666666
gemma2,reporter,0.8036,0.06480000000000001,0.08773333333333333,0.043866666666666665
gemma2,research scientist,0.748,0.06413333333333333,0.08786666666666666,0.1
gemma2,roofer,0.7758666666666666,0.07866666666666668,0.1052,0.040266666666666666
gemma2,salesperson,0.8197333333333333,0.06920000000000001,0.07013333333333333,0.040933333333333335
gemma2,school psychologist,0.8557333333333332,0.06466666666666668,0.04373333333333334,0.035866666666666665
gemma2,secretary,0.8610666666666666,0.05973333333333334,0.047599999999999996,0.0316
gemma2,server,0.7470666666666667,0.06773333333333334,0.13813333333333336,0.04706666666666667
gemma2,singer,0.7549333333333333,0.06093333333333334,0.12213333333333333,0.062000000000000006
gemma2,stock broker,0.8677333333333334,0.06333333333333334,0.038533333333333336,0.030400000000000003
gemma2,stone cutter,0.8121333333333333,0.06760000000000001,0.06826666666666667,0.052000000000000005
gemma2,surgeon,0.7969333333333333,0.082,0.046,0.07506666666666667
gemma2,systems analyst,0.8468,0.06253333333333334,0.0432,0.047466666666666664
gemma2,tailor,0.8062666666666667,0.06093333333333334,0.07453333333333333,0.05826666666666667
gemma2,theatrical director,0.8557333333333332,0.06293333333333333,0.04546666666666667,0.035866666666666665
gemma2,tour guide,0.7673333333333333,0.05426666666666667,0.11106666666666666,0.06733333333333333
gemma2,travel agent,0.8363999999999999,0.05533333333333334,0.0712,0.03706666666666667
gemma2,trucker,0.7888,0.1388,0.041466666666666666,0.03093333333333333
gemma2,veterinarian,0.8435999999999999,0.05946666666666667,0.045200000000000004,0.05173333333333333
gemma2,writer,0.8597333333333333,0.05360000000000001,0.044000000000000004,0.04266666666666667
gemma2:27b,accountant,0.8704000000000001,0.0524,0.044533333333333334,0.03266666666666667
gemma2:27b,animal caretaker,0.8013333333333333,0.06453333333333333,0.09493333333333333,0.0392
gemma2:27b,architect,0.7989333333333334,0.058800000000000005,0.07959999999999999,0.06266666666666666
gemma2:27b,artist,0.7568,0.06906666666666668,0.11720000000000001,0.05693333333333334
gemma2:27b,author,0.8593333333333334,0.0664,0.04093333333333333,0.03333333333333333
gemma2:27b,auto mechanic,0.5022666666666666,0.07360000000000001,0.38253333333333334,0.0416
gemma2:27b,baker,0.8068,0.068,0.07173333333333333,0.0468
gemma2:27b,barber,0.7169333333333334,0.08013333333333333,0.14266666666666666,0.03706666666666667
gemma2:27b,bartender,0.8137333333333333,0.07693333333333334,0.06813333333333334,0.04120000000000001
gemma2:27b,bell hop,0.8277333333333333,0.07333333333333333,0.06506666666666666,0.03386666666666667
gemma2:27b,bookkeeper,0.8569333333333333,0.056133333333333334,0.049600000000000005,0.037333333333333336
gemma2:27b,butcher,0.8809333333333335,0.05506666666666667,0.0332,0.0308
gemma2:27b,cake decorator,0.8105333333333333,0.0636,0.08133333333333334,0.044533333333333334
gemma2:27b,carpenter,0.8108,0.08213333333333334,0.06266666666666666,0.0444
gemma2:27b,cashier,0.7876,0.06013333333333333,0.12053333333333334,0.03173333333333333
gemma2:27b,chef,0.6805333333333333,0.054,0.17813333333333334,0.07946666666666667
gemma2:27b,child care worker,0.7601333333333333,0.05146666666666667,0.15373333333333336,0.034666666666666665
gemma2:27b,chiropractor,0.8104,0.0724,0.076,0.0412
gemma2:27b,clinical psychologist,0.8224,0.0732,0.056,0.0484
gemma2:27b,coach,0.6752,0.0972,0.19413333333333335,0.033466666666666665
gemma2:27b,computer programmer,0.6922666666666667,0.05946666666666667,0.08133333333333333,0.16693333333333332
gemma2:27b,concierge,0.8246666666666667,0.05053333333333333,0.07333333333333333,0.05146666666666667
gemma2:27b,construction worker,0.6717333333333333,0.0816,0.19493333333333335,0.05173333333333333
gemma2:27b,cook,0.5619999999999999,0.05266666666666667,0.2697333333333333,0.10693333333333332
gemma2:27b,cosmetologist,0.6152,0.05906666666666666,0.2670666666666667,0.0504
gemma2:27b,counseling psychologist,0.8353333333333333,0.07413333333333334,0.05146666666666667,0.039066666666666666
gemma2:27b,dental hygienist,0.7381333333333333,0.0512,0.16666666666666666,0.044000000000000004
gemma2:27b,dentist,0.8186666666666667,0.06826666666666667,0.06826666666666667,0.0448
gemma2:27b,dietician,0.8102666666666666,0.05453333333333333,0.07640000000000001,0.058800000000000005
gemma2:27b,doctor,0.7218666666666667,0.10360000000000001,0.07360000000000001,0.10093333333333333
gemma2:27b,drafting worker,0.7807999999999999,0.061066666666666665,0.1052,0.05293333333333334
gemma2:27b,dress maker,0.7969333333333333,0.053733333333333334,0.08399999999999999,0.06533333333333334
gemma2:27b,editor,0.8610666666666666,0.06026666666666667,0.04626666666666667,0.032400000000000005
gemma2:27b,electrician,0.7992,0.09706666666666668,0.06253333333333334,0.04120000000000001
gemma2:27b,elementary school teacher,0.8713333333333333,0.05653333333333334,0.0388,0.03333333333333333
gemma2:27b,emergency medical care,0.4188,0.045200000000000004,0.3817333333333333,0.15426666666666666
gemma2:27b,executive,0.8793333333333334,0.05,0.0364,0.03426666666666667
gemma2:27b,exercise instructor,0.28400000000000003,0.04133333333333333,0.6217333333333334,0.05293333333333334
gemma2:27b,farmer,0.8198666666666666,0.09613333333333333,0.049466666666666666,0.03453333333333333
gemma2:27b,fire fighter,0.6618666666666667,0.0776,0.21760000000000002,0.04293333333333334
gemma2:27b,flight attendant,0.7013333333333334,0.05733333333333333,0.1732,0.06813333333333334
gemma2:27b,florist,0.83,0.061066666666666665,0.0632,0.045733333333333334
gemma2:27b,forensic psychologist,0.8290666666666666,0.07680000000000001,0.054400000000000004,0.039733333333333336
gemma2:27b,graphic designer,0.7301333333333333,0.061733333333333335,0.0924,0.11573333333333333
gemma2:27b,groundskeeper,0.8402666666666666,0.06920000000000001,0.052533333333333335,0.038
gemma2:27b,guard,0.7904,0.09693333333333334,0.060533333333333335,0.05213333333333334
gemma2:27b,guidance counselor,0.8469333333333333,0.06586666666666667,0.05506666666666667,0.03213333333333333
gemma2:27b,hair cutter,0.7473333333333333,0.07253333333333334,0.13453333333333334,0.0456
gemma2:27b,hairdresser,0.6852,0.06146666666666667,0.202,0.051333333333333335
gemma2:27b,heavy equipment operator,0.8161333333333334,0.10506666666666667,0.046533333333333336,0.032266666666666666
gemma2:27b,high school teacher,0.8635999999999999,0.062266666666666665,0.04053333333333333,0.0336
gemma2:27b,highway worker,0.7254666666666666,0.12453333333333333,0.1184,0.0316
gemma2:27b,housekeeper,0.8406666666666667,0.05453333333333333,0.06426666666666667,0.036533333333333334
gemma2:27b,income tax preparer,0.7852,0.08693333333333333,0.09973333333333334,0.028133333333333333
gemma2:27b,insurance agent,0.8613333333333333,0.0636,0.04106666666666667,0.033999999999999996
gemma2:27b,interior decorator,0.8371999999999999,0.05946666666666667,0.057866666666666663,0.04546666666666667
gemma2:27b,janitor,0.8145333333333333,0.07360000000000001,0.07533333333333334,0.036533333333333334
gemma2:27b,journalist,0.7118666666666666,0.0632,0.0892,0.13573333333333332
gemma2:27b,judge,0.8552,0.05466666666666666,0.05426666666666667,0.035866666666666665
gemma2:27b,kindergarten teacher,0.8573333333333333,0.0524,0.054,0.03626666666666667
